timestamp,tweet_id,source,text,retweet_count,favorite_count,dog_stage,name,rating_numerator,rating_denominator
2016-10-18 00:41:57+00:00,788178268662984705,Twitter for iPhone,Atlas is back and this time he's got doggles. Still 13/10 solarly conscious af https://t.co/s7MgFWDySc,2171,7462,floofer,-,13,10
2016-10-17 22:51:57+00:00,788150585577050112,Twitter for iPhone,This is Leo. He's a golden chow. Rather h*ckin rare. 13/10 would give extra pats https://t.co/xosHjFzVXc,1338,6311,doggo,leo,13,10
2016-10-17 15:31:05+00:00,788039637453406209,Twitter for iPhone,Did... did they pick out that license plate? 12/10 for both https://t.co/lRmUUOxgbQ,1368,6325,floofer,-,12,10
2016-10-17 00:20:47+00:00,787810552592695296,Twitter for iPhone,This is Frank. He wears sunglasses and walks himself. 11/10 I'll never be this cool or independent https://t.co/pNNjBtHWPc,3163,8922,floofer,frank,11,10
2016-10-16 18:11:26+00:00,787717603741622272,Twitter for iPhone,This is Tonks. She is a service puppo. Can hear a caterpillar hiccup from 7 miles away. 13/10 would follow anywhere https://t.co/i622ZbWkUp,2879,10568,puppo,tonks,13,10
2016-10-15 21:01:17+00:00,787397959788929025,Twitter for iPhone,This is Moose. He's rather h*ckin dangerous (you can tell by the collar). 11/10 would still attempt to snug https://t.co/lHVHGdDzb3,2931,11213,floofer,moose,11,10
2016-10-15 16:01:13+00:00,787322443945877504,Twitter for iPhone,This is Lincoln. He forgot to use his blinker when he changed lanes just now. Guilty as h*ck. Still 10/10 https://t.co/lsrR83SiVp,1800,8044,floofer,lincoln,10,10
2016-10-14 16:13:10+00:00,786963064373534720,Twitter for iPhone,This is Rory. He's got an interview in a few minutes. Looking spiffy af. Nervous as h*ck tho. 12/10 would hire https://t.co/ibj5g6xaAj,8223,27394,floofer,rory,12,10
2016-10-13 23:23:56+00:00,786709082849828864,Twitter for iPhone,"This is Logan, the Chow who lived. He solemnly swears he's up to lots of good. H*ckin magical af 9.75/10 https://t.co/yBO5wuqaPS",6309,18780,floofer,"logan, the chow who lived",75,10
2016-10-13 20:28:35+00:00,786664955043049472,Twitter for iPhone,"""Honestly Kathleen I just want more Ken Bone"" 12/10 https://t.co/HmlEvAMP4r",2642,10959,floofer,-,12,10
2016-10-13 15:54:28+00:00,786595970293370880,Twitter for iPhone,This is Dale. He's a real spookster. Did me quite the frighten. 11/10 not too spooky to pet tho https://t.co/L8BWDD4oBX,3216,9713,floofer,dale,11,10
2016-10-13 00:29:39+00:00,786363235746385920,Twitter for iPhone,This is Rizzo. He has many talents. A true renaissance doggo. 13/10 entertaining af https://t.co/TVXpEJB7Wn,3628,11232,doggo,rizzo,13,10
2016-10-12 19:24:27+00:00,786286427768250368,Vine - Make a Scene,This is Arnie. He's afraid of his own bark. 12/10 would comfort https://t.co/ObT2tSxXit,2945,8211,floofer,arnie,12,10
2016-10-12 15:55:59+00:00,786233965241827333,Twitter for iPhone,This is Mattie. She's extremely dangerous. Will bite your h*ckin finger right off. Still 11/10 would pet with caution https://t.co/78c9W8kLFh,4916,15718,floofer,mattie,11,10
2016-10-11 19:39:28+00:00,785927819176054784,Twitter for iPhone,This is Lucy. She's strives to be the best potato she can be. 12/10 would boop https://t.co/lntsj7Fc4Y,3286,11724,floofer,lucy,12,10
2016-10-11 16:00:24+00:00,785872687017132033,Twitter for iPhone,Meet Rusty. He appears to be rather h*ckin fluffy. Also downright adorable af. 12/10 would rub my face against his https://t.co/1j9kLGb4wV,1889,6902,floofer,rusty,12,10
2016-10-11 00:34:48+00:00,785639753186217984,Twitter for iPhone,This is Pinot. He's a sophisticated doggo. You can tell by the hat. Also pointier than your average pupper. Still 10/10 would pet cautiously https://t.co/f2wmLZTPHd,2300,8079,pupper,pinot,10,10
2016-10-10 17:32:08+00:00,785533386513321988,Twitter for iPhone,This is Dallas. Her tongue is ridiculous. 11/10 h*ckin proud af https://t.co/h4jhlH4EyG,2059,9383,floofer,dallas,11,10
2016-10-10 16:20:36+00:00,785515384317313025,Twitter for iPhone,"Today, 10/10, should be National Dog Rates Day",1306,6295,floofer,-,10,10
2016-10-09 23:44:41+00:00,785264754247995392,Twitter for iPhone,This is Doc. He requested to be carried around like that. 12/10 anything for Doc https://t.co/mWYACm4qnx,1690,7477,floofer,doc,12,10
2016-10-09 17:31:53+00:00,785170936622350336,Twitter for iPhone,This is Hero. He was enjoying the car ride until he remembered that bees are dying globally at an alarming rate. 11/10 https://t.co/cubFg7F4qQ,4990,12397,floofer,hero,11,10
2016-10-08 18:41:19+00:00,784826020293709826,Twitter for iPhone,This is Rusty. He's going D1 for sure. Insane vertical. 13/10 would draft https://t.co/AsykOwMrXQ,3340,10413,floofer,rusty,13,10
2016-10-07 22:15:26+00:00,784517518371221505,Twitter for iPhone,This is Frankie. He has yet to learn how to control his tongue. 11/10 maybe one day https://t.co/p6fgYe2dB6,2612,9247,floofer,frankie,11,10
2016-10-07 16:33:21+00:00,784431430411685888,Twitter for iPhone,This is Stormy. He's curly af. Already pupared for Coachella next year. 12/10 https://t.co/PHA1vtqqpt,1317,5875,floofer,stormy,12,10
2016-10-07 00:06:50+00:00,784183165795655680,Vine - Make a Scene,This is Reginald. He's one magical puppo. Aerodynamic af. 12/10 would catch https://t.co/t0cEeRbcXJ,8322,20695,puppo,reginald,12,10
2016-10-06 15:49:14+00:00,784057939640352768,Vine - Make a Scene,This is Balto. He's very content. Legendary tongue slippage. 12/10 would pet forever https://t.co/T7Jr4Gw4sC,11488,30675,floofer,balto,12,10
2016-10-06 01:23:05+00:00,783839966405230592,Twitter for iPhone,This is Riley. His owner put a donut pillow around him and he loves it so much he won't let anyone take it off. 13/10 https://t.co/8TCQcsZCZ8,11110,30889,floofer,riley,13,10
2016-10-06 00:08:09+00:00,783821107061198850,Twitter for iPhone,This is Mairi. She has mastered the art of camouflage. 12/10 h*ckin sneaky af https://t.co/STcPjiNAHp,2032,7578,floofer,mairi,12,10
2016-10-05 15:47:27+00:00,783695101801398276,Twitter for iPhone,This is Loomis. He's the leader of the Kenneth search party. The passion is almost overwhelming. 12/10 one day he will be free https://t.co/kCRKlFg4AY,3322,10758,floofer,loomis,12,10
2016-10-05 00:40:09+00:00,783466772167098368,Twitter for iPhone,This is Finn. He likes eavesdropping from filing cabinets. It's a real issue but no one has approached him about it. 11/10 would still pet https://t.co/s8W8Del9HQ,2320,8709,floofer,finn,11,10
2016-10-04 19:42:03+00:00,783391753726550016,Twitter for iPhone,Meet Godi. He's an avid beachgoer and part time rainbow summoner. Eyeliner flawless af. 13/10 would snug well https://t.co/BO936YdJdi,5664,17364,floofer,godi,13,10
2016-10-04 15:55:06+00:00,783334639985389568,Twitter for iPhone,This is Dave. He's currently in a predicament. Doesn't seem to mind tho. 12/10 someone assist Dave https://t.co/nfprKAXqwu,12045,29990,floofer,dave,12,10
2016-10-03 23:25:55+00:00,783085703974514689,Twitter for iPhone,This is Earl. He can't catch. Did his best tho. 11/10 would repair confidence with extra pats https://t.co/IsqyvbjFgM,2272,8391,floofer,earl,11,10
2016-10-03 15:42:44+00:00,782969140009107456,Twitter for iPhone,This is Cali. She arrived preassembled. Convenient af. 12/10 appears to be rather h*ckin pettable https://t.co/vOBV1ZqVcX,7601,24801,floofer,cali,12,10
2016-10-03 01:00:34+00:00,782747134529531904,Twitter for iPhone,This is Deacon. He's the happiest almost dry doggo I've ever seen. 11/10 would smile back https://t.co/C6fUMnHt1H,1452,7688,doggo,deacon,11,10
2016-10-02 23:23:04+00:00,782722598790725632,Twitter for iPhone,"This is Penny. She fought a bee and the bee won. 10/10 you're fine Penny, everything's fine https://t.co/zrMVdfFej6",5546,17774,floofer,penny,10,10
2016-10-02 15:10:30+00:00,782598640137187329,Twitter for iPhone,This is Timmy. He's quite large. According to a trusted source it's actually a dog wearing a dog suit. 11/10 https://t.co/BIUchFwHqn,1929,8010,floofer,timmy,11,10
2016-10-01 19:47:08+00:00,782305867769217024,Twitter for iPhone,This is Sampson. He just graduated. Ready to be a doggo now. Time for the real world. 12/10 have fun with taxes https://t.co/pgVKxRw0s1,5744,17129,doggo,sampson,12,10
2016-09-30 20:33:43+00:00,781955203444699136,Twitter for iPhone,This is Chipson. He weighed in at .3 ounces and is officially super h*ckin smol. Space-saving af. 11/10 would snug delicately https://t.co/FjEsk7A1JV,3475,11430,floofer,chipson,11,10
2016-09-30 01:08:10+00:00,781661882474196992,Twitter for iPhone,Who keeps sending in pictures without dogs in them? This needs to stop. 5/10 for the mediocre road https://t.co/ELqelxWMrC,2799,10742,floofer,-,5,10
2016-09-30 00:41:48+00:00,781655249211752448,Vine - Make a Scene,This is Combo. The daily struggles of being a doggo have finally caught up with him. 11/10 https://t.co/LOKrNo0OM7,1159,4113,doggo,combo,11,10
2016-09-29 16:03:01+00:00,781524693396357120,Twitter for iPhone,Idk why this keeps happening. We only rate dogs. Not Bangladeshi Couch Chipmunks. Please only send dogs... 12/10 https://t.co/ya7bviQUUf,5726,21324,floofer,-,12,10
2016-09-29 01:42:20+00:00,781308096455073793,Vine - Make a Scene,"Pupper butt 1, Doggo 0. Both 12/10 https://t.co/WQvcPEpH2u",2630,7351,doggo,-,12,10
2016-09-28 21:56:36+00:00,781251288990355457,Twitter for iPhone,This is Oakley. He just got yelled at for going 46 in a 45. Churlish af. 11/10 would still pet so well https://t.co/xIYsa6LPA4,2140,8663,floofer,oakley,11,10
2016-09-28 16:07:23+00:00,781163403222056960,Twitter for iPhone,"We normally don't rate lobsters, but this one appears to be a really good lobster. 10/10 would pet with caution https://t.co/YkHc7U7uUy",2816,10070,floofer,-,10,10
2016-09-28 00:46:20+00:00,780931614150983680,Twitter for iPhone,I want to finally rate this iconic puppo who thinks the parade is all for him. 13/10 would absolutely attend https://t.co/5dUYOu4b8d,7523,22207,puppo,-,13,10
2016-09-27 19:54:58+00:00,780858289093574656,Twitter for iPhone,"This is Dash. He's very stylish, but also incredibly unimpressed with the current state of our nation. 10/10 would pet ears first https://t.co/YElO4hvXI6",2063,7385,floofer,dash,10,10
2016-09-27 16:06:28+00:00,780800785462489090,Twitter for iPhone,This is Koda. He has a weird relationship with tall grass. Slightly concerning. 11/10 would def still pet https://t.co/KQzSR8eCsw,1340,5637,floofer,koda,11,10
2016-09-27 02:53:48+00:00,780601303617732608,Twitter for iPhone,Meet Hercules. He can have whatever he wants for the rest of eternity. 12/10 would snug passionately https://t.co/mH0IOyFdIG,3443,12442,floofer,hercules,12,10
2016-09-26 23:04:13+00:00,780543529827336192,Twitter for iPhone,Here's a perturbed super floof. 12/10 would snug so damn well https://t.co/VG095mi09Q,1787,6489,floofer,perturbed super floof,12,10
2016-09-26 17:29:48+00:00,780459368902959104,Twitter for iPhone,"This is Bear. Don't worry, he's not a real bear tho. Contains unreal amounts of squish. 11/10 heteroskedastic af https://t.co/coi4l1T2Sm",1109,5437,floofer,bear,11,10
2016-09-25 23:47:39+00:00,780192070812196864,Twitter for iPhone,We only rate dogs. Pls stop sending in non-canines like this Urban Floof Giraffe. I can't handle this. 11/10 https://t.co/zHIqpM5Gni,2310,8942,floofer,-,11,10
2016-09-25 16:00:13+00:00,780074436359819264,Vine - Make a Scene,Here's a doggo questioning his entire existence. 10/10 someone tell him he's a good boy  https://t.co/dVm5Hgdpeb,5111,12542,doggo,doggo questioning his entire existence,10,10
2016-09-25 00:06:08+00:00,779834332596887552,Twitter for iPhone,This is Scout. He really wants to kiss himself. H*ckin inappropriate. 11/10 narcissistic af https://t.co/x0gV2Ck3AD,7263,19446,floofer,scout,11,10
2016-09-23 17:50:56+00:00,779377524342161408,Twitter for iPhone,Have you ever seen such a smol pupper? Portable af. 12/10 would keep in shirt pocket https://t.co/KsqaIzlQ12,3193,9053,pupper,-,12,10
2016-09-22 20:33:42+00:00,779056095788752897,Twitter for iPhone,Everybody drop what you're doing and look at this dog. 13/10 must be super h*ckin rare https://t.co/I1bJUzUEW5,4655,15181,floofer,-,13,10
2016-09-22 16:13:51+00:00,778990705243029504,Twitter for iPhone,This is Jay. He's really h*ckin happy about the start of fall. Sneaky tongue slip in 2nd pic. 11/10 snuggly af https://t.co/vyx1X5eyWI,7439,20526,floofer,jay,11,10
2016-09-22 01:16:45+00:00,778764940568104960,Twitter for iPhone,"Oh my god it's Narcos but Barkos. 13/10 someone please make this happen
https://t.co/tird9cIlzB",375,892,floofer,-,13,10
2016-09-22 00:13:04+00:00,778748913645780993,Twitter for iPhone,"This is Mya (pronounced ""mmmyah?""). Her head is round af. 11/10 would pat accordingly https://t.co/1dpEuALnY0",1349,7077,floofer,"mya (pronounced ""mmmyah?"")",11,10
2016-09-21 17:42:10+00:00,778650543019483137,Twitter for iPhone,"Meet Strider. He thinks he's a sorority girl. Already wants to go to NYC for a weekend to say he's ""studied abroad"" 10/10 https://t.co/KYZkPuiC1l",1556,5922,floofer,strider,10,10
2016-09-21 16:00:17+00:00,778624900596654080,Twitter for iPhone,This is Penny. She's a sailor pup. 11/10 would take to the open seas with https://t.co/0rRxyBQt32,1040,4757,floofer,penny,11,10
2016-09-21 01:39:11+00:00,778408200802557953,Twitter for iPhone,RIP Loki. Thank you for the good times. You will be missed by many. 14/10 https://t.co/gJKD9pst5A,4463,13993,floofer,-,14,10
2016-09-21 00:00:35+00:00,778383385161035776,Twitter for iPhone,This is Nala. She's a future Dogue model. Won't respond to my texts. 13/10 would be an honor to pet https://t.co/zP1IvAATWv,1133,6002,floofer,nala,13,10
2016-09-20 17:36:50+00:00,778286810187399168,Twitter for iPhone,This is Stanley. He has too much skin. Isn't happy about it. Quite pupset actually. Still 11/10 would comfort https://t.co/hhTfnPrWfb,3390,10680,floofer,stanley,11,10
2016-09-20 01:12:28+00:00,778039087836069888,Twitter for iPhone,Evolution of a pupper yawn featuring Max. 12/10 groundbreaking stuff https://t.co/t8Y4x9DmVD,2719,8713,pupper,-,12,10
2016-09-20 00:24:34+00:00,778027034220126208,Twitter for iPhone,This is Sophie. She's a Jubilant Bush Pupper. Super h*ckin rare. Appears at random just to smile at the locals. 11.27/10 would smile back https://t.co/QFaUiIHxHq,1661,6718,pupper,sophie,27,10
2016-09-19 01:42:24+00:00,777684233540206592,Twitter for iPhone,"""Yep... just as I suspected. You're not flossing."" 12/10 and 11/10 for the pup not flossing https://t.co/SuXcI9B7pQ",3012,11522,floofer,-,11,10
2016-09-18 21:33:11+00:00,777621514455814149,Twitter for iPhone,This is Derek. You can't look at him and not smile. Must've just had a blue pupsicle. 12/10 would snug intensely https://t.co/BnVTMtUeI3,2563,8992,floofer,derek,12,10
2016-09-17 16:57:35+00:00,777189768882946048,Twitter for iPhone,This is Jeffrey. He's being held so he doesn't fly away. 12/10 would set free https://t.co/d3aLyCykn7,4411,14648,floofer,jeffrey,12,10
2016-09-16 16:00:31+00:00,776813020089548800,Twitter for iPhone,Meet Solomon. He was arrested for possession of adorable and attempted extra pats on the head. 12/10 would post bail https://t.co/nFqLaOLUQA,1246,4998,floofer,solomon,12,10
2016-09-15 17:48:25+00:00,776477788987613185,Twitter for iPhone,This is Huck. He's addicted to caffeine. Hope it's not too latte to seek help. 11/10 stay strong pupper https://t.co/iJE3F0VozW,2855,9061,pupper,huck,11,10
2016-09-15 00:36:55+00:00,776218204058357768,Twitter for iPhone,Atlas rolled around in some chalk and now he's a magical rainbow floofer. 13/10 please never take a bath https://t.co/nzqTNw0744,16312,30681,floofer,-,13,10
2016-09-14 23:30:38+00:00,776201521193218049,Twitter for iPhone,This is O'Malley. That is how he sleeps. Doesn't care what you think about it. 10/10 comfy af https://t.co/Pq150LeRaC,2582,9861,floofer,o'malley,10,10
2016-09-14 17:40:06+00:00,776113305656188928,Twitter for iPhone,This is Sampson. He's about to get hit with a vicious draw 2. Has no idea. 11/10 poor pupper https://t.co/FYT9QBEnKG,4470,12055,pupper,sampson,11,10
2016-09-14 16:00:49+00:00,776088319444877312,Twitter for iPhone,I can't tap the screen to make the hearts appear fast enough. 10/10 for the source of all future unproductiveness https://t.co/wOhuABgj6I,156,1888,floofer,-,10,10
2016-09-13 23:44:54+00:00,775842724423557120,Twitter for iPhone,This is Blue. He was having an average day until his owner told him about Bront. 12/10 h*ckin hysterical af https://t.co/saRYTcxQeH,2736,12005,doggo,blue,12,10
2016-09-13 16:30:07+00:00,775733305207554048,Twitter for iPhone,This is Anakin. He strives to reach his full doggo potential. Born with blurry tail tho. 11/10 would still pet well https://t.co/9CcBSxCXXG,4094,14195,doggo,anakin,11,10
2016-09-13 16:13:44+00:00,775729183532220416,Twitter for iPhone,This girl straight up rejected a guy because he doesn't like dogs. She is my hero and I give her 13/10 https://t.co/J39lT3b0rH,4707,13268,floofer,-,13,10
2016-09-12 16:05:54+00:00,775364825476165632,Twitter for iPhone,This is Finley. He's an independent doggo still adjusting to life on his own. 11/10 https://t.co/7FNcBaKbci,3058,7586,doggo,finley,11,10
2016-09-12 15:10:21+00:00,775350846108426240,Vine - Make a Scene,This is Maximus. A little rain won't stop him. He will persevere. 12/10 innovative af  https://t.co/2OmDMAkkou,4010,10416,floofer,maximus,12,10
2016-09-11 21:34:30+00:00,775085132600442880,Twitter for iPhone,This is Tucker. He would like a hug. 13/10 someone hug him https://t.co/wdgY9oHPrT,4851,15941,floofer,tucker,13,10
2016-09-10 23:54:11+00:00,774757898236878852,Twitter for iPhone,This is Finley. She's a Beneboop Cumbersplash. 12/10 I'd do unspeakable things for Finley https://t.co/dS8SCbNF9P,1829,8796,floofer,finley,12,10
2016-09-10 16:03:16+00:00,774639387460112384,Twitter for iPhone,This is Sprinkles. He's trapped in light jail. 10/10 would post bail for him https://t.co/4s5Xlijogu,1775,6906,floofer,sprinkles,10,10
2016-09-09 18:31:54+00:00,774314403806253056,Twitter for iPhone,I WAS SENT THE ACTUAL DOG IN THE PROFILE PIC BY HIS OWNER THIS IS SO WILD. 14/10 ULTIMATE LEGEND STATUS https://t.co/7oQ1wpfxIH,5667,22306,floofer,so wild,14,10
2016-09-08 20:45:53+00:00,773985732834758656,Twitter for iPhone,Meet Winnie. She just made awkward eye contact with the driver beside her. Poor pupper panicked. 11/10 would comfort https://t.co/RFWtDqTnAz,3977,10994,pupper,winnie,11,10
2016-09-08 16:33:46+00:00,773922284943896577,Twitter for iPhone,"This is Heinrich (pronounced ""Pat""). He's a Botswanian Vanderfloof. Snazzy af bandana. 12/10 downright puptacular https://t.co/G56ikYAqFg",1792,6549,floofer,"heinrich (pronounced ""pat"")",12,10
2016-09-08 02:09:06+00:00,773704687002451968,Twitter for iPhone,This is Loki. He knows he's adorable. One ear always pupared. 12/10 would snug in depicted fashion forever https://t.co/OqNggd4Oio,1668,6767,floofer,loki,12,10
2016-09-07 23:52:41+00:00,773670353721753600,Twitter for iPhone,This is Shakespeare. He appears to be maximum level pettable. Born with no eyes tho (tragic). 10/10 probably wise https://t.co/rA8WUVOLBr,1342,5469,floofer,shakespeare,10,10
2016-09-07 15:44:53+00:00,773547596996571136,Twitter for iPhone,This is Chelsea. She forgot how to dog. 11/10 get it together pupper https://t.co/nBJ5RE4yHb,6332,22639,pupper,chelsea,11,10
2016-09-06 23:56:05+00:00,773308824254029826,Twitter for iPhone,This is Bungalo. She uses that face to get what she wants. It works unbelievably well. 12/10 would never say no to https://t.co/0Fcft7jl4N,7652,23839,floofer,bungalo,12,10
2016-09-06 19:52:39+00:00,773247561583001600,Twitter for iPhone,This is Chip. He's a pupholder. Comes with the car. Requires frequent pettings. Shifts for you. 10/10 innovative af https://t.co/hG5WYT9ECn,3322,9667,doggo,chip,10,10
2016-09-06 16:10:20+00:00,773191612633579521,Twitter for iPhone,This is Grey. He's the dogtor in charge of your checkpup today. 12/10 I'd never miss an appointment https://t.co/9HEVPJEioD,4249,10235,floofer,grey,12,10
2016-09-05 19:22:09+00:00,772877495989305348,Twitter Web Client,You need to watch these two doggos argue through a cat door. Both 11/10 https://t.co/qEP31epKEV,3976,8765,doggo,-,11,10
2016-09-05 15:58:34+00:00,772826264096874500,Twitter for iPhone,"Meet Roosevelt. He's preparing for takeoff. Make sure tray tables are in their full pupright &amp; licked position
11/10 https://t.co/7CQkn3gHOQ",2409,8249,floofer,roosevelt,11,10
2016-09-04 23:46:12+00:00,772581559778025472,Twitter for iPhone,Guys this is getting so out of hand. We only rate dogs. This is a Galapagos Speed Panda. Pls only send dogs... 10/10 https://t.co/8lpAGaZRFn,1731,6649,floofer,galapagos speed panda,10,10
2016-09-03 22:02:38+00:00,772193107915964416,Twitter for iPhone,This is Willem. He's a Penn State pupper. Thinks the hood makes him more intimidating. It doesn't. 12/10 https://t.co/Dp0s7MRIHK,1428,6188,pupper,willem,12,10
2016-09-03 19:23:13+00:00,772152991789019136,Twitter for iPhone,Here's a couple rufferees making sure all the sports are played fairly today. Both 10/10 would bribe with extra pets https://t.co/H9yjI9eo3A,1158,3895,floofer,couple rufferees making sure all the sports are played fairly today,10,10
2016-09-03 17:02:54+00:00,772117678702071809,Twitter for iPhone,Meet Jack. He's a Clemson pup. Appears to be rather h*ckin pettable. Almost makes me want to root for Clemson. 12/10 https://t.co/GHOfbTVQti,760,3863,floofer,jack,12,10
2016-09-03 16:52:02+00:00,772114945936949249,Twitter for iPhone,This is Finn. He's very nervous for the game. Has a lot of money riding on it.10/10 would attempt to comfort https://t.co/CbtNfecWiT,478,2784,floofer,finn,10,10
2016-09-03 16:04:27+00:00,772102971039580160,Twitter for iPhone,This is Penny. She's an OU cheerleader. About to do a triple back handspring down the stairs. 11/10 hype af https://t.co/B2f3XkGU5c,957,4095,floofer,penny,11,10
2016-09-03 03:13:29+00:00,771908950375665664,Twitter for iPhone,"Doggo will persevere. 13/10
https://t.co/yOVzAomJ6k",1950,6732,floofer,-,13,10
2016-09-02 18:03:10+00:00,771770456517009408,Twitter for iPhone,This is Davey. He'll have your daughter home by 8. Just a stand up pup. 11/10 would introduce to mom https://t.co/E6bGWf9EOm,3472,12281,floofer,davey,11,10
2016-09-02 00:12:18+00:00,771500966810099713,Twitter for iPhone,This is Dakota. He's just saying hi. That's all. 12/10 someone wave back https://t.co/1tWe5zZoHv,2669,8451,floofer,dakota,12,10
2016-09-01 16:14:48+00:00,771380798096281600,Twitter for iPhone,Meet Fizz. She thinks love is a social construct consisting solely of ideals perpetuated by mass media 11/10 woke af https://t.co/sPB5JMnWBn,5211,10736,floofer,fizz,11,10
2016-09-01 00:04:38+00:00,771136648247640064,Twitter for iPhone,This is Dixie. She wants to be a ship captain. Won't let anything get in between her and her dreams. 11/10 https://t.co/8VEDZKHddR,2991,9369,floofer,dixie,11,10
2016-08-31 21:47:27+00:00,771102124360998913,Twitter for iPhone,This is Charlie. He works for @TODAYshow. Super sneaky tongue slip here. 12/10 would pet until someone made me stop https://t.co/K5Jo7QRCvA,1473,6382,floofer,charlie,12,10
2016-08-31 15:58:28+00:00,771014301343748096,Twitter for iPhone,Another pic without a dog in it? What am I supposed to do? Rate the carpet? Fine I will. 7/10 looks adequately comfy https://t.co/OJZQ6I4gGd,1690,7048,floofer,-,7,10
2016-08-31 00:58:39+00:00,770787852854652928,Twitter for iPhone,This is Winston. His tongue has gone rogue. Doing him quite a frighten. 10/10 hang in there Winston https://t.co/d0QEbp78Yi,1232,5048,floofer,winston,10,10
2016-08-30 23:58:40+00:00,770772759874076672,Twitter for iPhone,This is Sebastian. He's super h*ckin fluffy. That's really all you need to know. 11/10 would snug intensely https://t.co/lqr0NdtwQo,1451,5299,floofer,sebastian,11,10
2016-08-30 16:11:18+00:00,770655142660169732,Twitter for iPhone,We only rate dogs. Pls stop sending in non-canines like this Arctic Floof Kangaroo. This is very frustrating. 11/10 https://t.co/qlUDuPoE3d,1800,7497,floofer,very frustrating,11,10
2016-08-30 00:14:12+00:00,770414278348247044,Twitter for iPhone,Meet Al Cabone. He's a gangsta puppa. Rather h*ckin ruthless. Shows no mercy sometimes. 11/10 pet w extreme caution https://t.co/OUwWbEKOUV,2145,6463,floofer,al cabone,11,10
2016-08-29 16:14:30+00:00,770293558247038976,Twitter for iPhone,This is Jackson. There's nothing abnormal about him. Just your average really good dog. 10/10 https://t.co/3fEPpj0KYw,1516,6394,floofer,jackson,10,10
2016-08-29 01:22:47+00:00,770069151037685760,Twitter for iPhone,Say hello to Carbon. This is his first time swimming. He's having a h*ckin blast. 10/10 we should all be this happy https://t.co/mADHGenzFS,2349,7753,floofer,his first time swimming,10,10
2016-08-28 16:51:16+00:00,769940425801170949,Twitter for iPhone,This is Klein. These pics were taken a month apart. He knows he's a stud now. 12/10 total heartthrob https://t.co/guDkLrX8zV,9791,32084,floofer,klein,12,10
2016-08-28 00:37:54+00:00,769695466921623552,Twitter for iPhone,This is Titan. He's trying to make friends. Offering up his favorite stick. 13/10 philanthropic af https://t.co/vhrkz0dK4v,1706,6547,floofer,titan,13,10
2016-08-26 16:37:54+00:00,769212283578875904,Twitter for iPhone,This is DonDon. He's way up but doesn't feel blessed. Rather uncomfortable actually. 12/10 I'll save you DonDon https://t.co/OCYLz3fjVE,1763,5525,floofer,dondon,12,10
2016-08-26 00:38:52+00:00,768970937022709760,Twitter Web Client,This is Kirby. His bowl weighs more than him. 12/10 would assist https://t.co/UlB2mzw3Xs,6663,14712,floofer,kirby,12,10
2016-08-25 16:58:45+00:00,768855141948723200,Twitter for iPhone,This is Jesse. He really wants a belly rub. Will be as cute as possible to achieve that goal. 11/10 https://t.co/1BxxcdVNJ8,907,4292,floofer,jesse,11,10
2016-08-25 00:43:02+00:00,768609597686943744,Twitter for iPhone,This is Lou. His sweater is too small and he already cut the tags off. Very very churlish. 10/10 would still pet https://t.co/dZPMLresEr,1231,4214,pupper,lou,10,10
2016-08-24 23:50:10+00:00,768596291618299904,Twitter for iPhone,Say hello to Oakley and Charlie. They're convinced that they each have their own stick. Nobody tell them. Both 12/10 https://t.co/J2AJdyxglH,1313,5154,floofer,-,12,10
2016-08-24 15:43:39+00:00,768473857036525572,Twitter for iPhone,Meet Chevy. He had a late breakfast and now has to choose between a late lunch or an early dinner. 11/10 very pupset https://t.co/goy9053wC7,3509,13928,floofer,chevy,11,10
2016-08-23 21:09:14+00:00,768193404517830656,Twitter for iPhone,Meet Gerald. He's a fairly exotic doggo. Floofy af. Inadequate knees tho. Self conscious about large forehead. 8/10 https://t.co/WmczvjCWJq,3638,11119,doggo,gerald,8,10
2016-08-23 00:40:31+00:00,767884188863397888,Twitter for iPhone,This is Tito. He's on the lookout. Nobody knows for what. 10/10 https://t.co/Qai481H6RA,1416,4847,floofer,tito,10,10
2016-08-22 16:06:54+00:00,767754930266464257,Twitter for iPhone,This is Philbert. His toilet broke and he doesn't know what to do. Trying not to panic. 11/10 furustrated af https://t.co/Nb68IsVb9O,5502,16349,floofer,philbert,11,10
2016-08-21 23:15:55+00:00,767500508068192258,Twitter for iPhone,This is Louie. He's making quite a h*ckin mess. Doesn't seem to care. 12/10 jubilant af https://t.co/Z2g2YWPzX2,2389,7649,floofer,louie,12,10
2016-08-21 02:47:37+00:00,767191397493538821,Twitter for iPhone,I don't know any of the backstory behind this picture but for some reason I'm crying. 13/10 for owner and doggo https://t.co/QOKZdus9TT,3859,12548,doggo,-,13,10
2016-08-20 22:12:29+00:00,767122157629476866,Twitter for iPhone,This is Rupert. You betrayed him with bath time but he forgives you. Cuddly af 13/10 https://t.co/IEARC2sRzC,2920,10384,floofer,rupert,13,10
2016-08-20 00:26:19+00:00,766793450729734144,Twitter for iPhone,This is Rufus. He just missed out on the 100m final at Rio. Already training hard for Tokyo. 10/10 never give pup https://t.co/exrRjjJqeO,1383,5179,floofer,rufus,10,10
2016-08-19 17:47:52+00:00,766693177336135680,Twitter for iPhone,This is Brudge. He's a Doberdog. Going to be h*ckin massive one day. 11/10 would pat on head approvingly https://t.co/cTlHjEUNK8,813,4102,floofer,brudge,11,10
